2013-01-29 15:14:23,674 [DEBUG] org.jboss.logging  - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2013-01-29 15:14:24,495 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
2013-01-29 15:14:24,495 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'messageSource'
2013-01-29 15:14:24,495 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
2013-01-29 15:14:24,496 [DEBUG] org.springframework.web.context.support.XmlWebApplicationContext  - Unable to locate LifecycleProcessor with name 'lifecycleProcessor': using default [org.springframework.context.support.DefaultLifecycleProcessor@1afa578a]
2013-01-29 15:14:24,496 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'lifecycleProcessor'
2013-01-29 15:14:24,497 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Unable to locate MultipartResolver with name 'multipartResolver': no multipart request handling provided
2013-01-29 15:14:24,497 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver'
2013-01-29 15:14:24,498 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver'
2013-01-29 15:14:24,498 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Unable to locate LocaleResolver with name 'localeResolver': using default [org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver@1f7d9318]
2013-01-29 15:14:24,499 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.theme.FixedThemeResolver'
2013-01-29 15:14:24,501 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.theme.FixedThemeResolver'
2013-01-29 15:14:24,501 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Unable to locate ThemeResolver with name 'themeResolver': using default [org.springframework.web.servlet.theme.FixedThemeResolver@5a49cb8c]
2013-01-29 15:14:24,501 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0'
2013-01-29 15:14:24,501 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping'
2013-01-29 15:14:24,501 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0'
2013-01-29 15:14:24,501 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter'
2013-01-29 15:14:24,501 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter'
2013-01-29 15:14:24,501 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0'
2013-01-29 15:14:24,501 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0'
2013-01-29 15:14:24,502 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0'
2013-01-29 15:14:24,502 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator'
2013-01-29 15:14:24,503 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator'
2013-01-29 15:14:24,503 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Unable to locate RequestToViewNameTranslator with name 'viewNameTranslator': using default [org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@110b1a22]
2013-01-29 15:14:24,504 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.web.servlet.view.InternalResourceViewResolver#0'
2013-01-29 15:14:24,504 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.web.servlet.support.SessionFlashMapManager'
2013-01-29 15:14:24,507 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.web.servlet.support.SessionFlashMapManager'
2013-01-29 15:14:24,507 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Unable to locate FlashMapManager with name 'flashMapManager': using default [org.springframework.web.servlet.support.SessionFlashMapManager@28e817d5]
2013-01-29 15:14:24,508 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'spring.liveBeansView.mbeanDomain' in [servletConfigInitParams]
2013-01-29 15:14:24,508 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'spring.liveBeansView.mbeanDomain' in [servletContextInitParams]
2013-01-29 15:14:24,508 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'spring.liveBeansView.mbeanDomain' in [jndiProperties]
2013-01-29 15:14:24,508 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [java:comp/env/spring.liveBeansView.mbeanDomain]
2013-01-29 15:14:24,508 [DEBUG] org.springframework.jndi.JndiLocatorDelegate  - Converted JNDI name [java:comp/env/spring.liveBeansView.mbeanDomain] not found - trying original name [spring.liveBeansView.mbeanDomain]. javax.naming.NameNotFoundException: Name [spring.liveBeansView.mbeanDomain] is not bound in this Context. Unable to find [spring.liveBeansView.mbeanDomain].
2013-01-29 15:14:24,508 [DEBUG] org.springframework.jndi.JndiTemplate  - Looking up JNDI object with name [spring.liveBeansView.mbeanDomain]
2013-01-29 15:14:24,509 [DEBUG] org.springframework.jndi.JndiPropertySource  - JNDI lookup for name [spring.liveBeansView.mbeanDomain] threw NamingException with message: Name [spring.liveBeansView.mbeanDomain] is not bound in this Context. Unable to find [spring.liveBeansView.mbeanDomain].. Returning null.
2013-01-29 15:14:24,509 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'spring.liveBeansView.mbeanDomain' in [systemProperties]
2013-01-29 15:14:24,509 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Searching for key 'spring.liveBeansView.mbeanDomain' in [systemEnvironment]
2013-01-29 15:14:24,509 [DEBUG] org.springframework.core.env.PropertySourcesPropertyResolver  - Could not find key 'spring.liveBeansView.mbeanDomain' in any property source. Returning [null]
2013-01-29 15:14:24,509 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Published WebApplicationContext of servlet 'spring' as ServletContext attribute with name [org.springframework.web.servlet.FrameworkServlet.CONTEXT.spring]
2013-01-29 15:14:24,509 [INFO ] org.springframework.web.servlet.DispatcherServlet  - FrameworkServlet 'spring': initialization completed in 577 ms
2013-01-29 15:14:24,509 [DEBUG] org.springframework.web.servlet.DispatcherServlet  - Servlet 'spring' configured successfully
